Search for Composite Fermions at Filling Factor 5/2: Role of Landau  Level and Subband Index
Creating better superconductors by periodic nanopatterning
Emergence of magnetic long-range order in kagome quantum  antiferromagnets
Miscibility in coupled dipolar and non-dipolar Bose-Einstein condensates
Boron Triangular Kagome Lattice with Half-Metallic Ferromagnetism
Nodal-knot semimetals
Steep-slope Hysteresis-free Negative Capacitance MoS2 Transistors
Surface buckling of phosphorene materials: determination, origin and  influence on electronic structure
Electrotunable artificial molecules based on van der Waals  heterostructures
An analytical study of electronic properties of ABC-stacking multilayer  graphene
Direct Observation of Attractive Skyrmions and Skyrmion Clusters in the  Cubic Helimagnet Cu$_2$OSeO$_3$
Photodynamics of quantum emitters in hexagonal boron nitride revealed by  low temperature spectroscopy
An exact algorithm exhibiting RS-RSB/easy-hard correspondence for the  maximum independent set problem
Midpoint distribution of directed polymers in the stationary regime:  exact result through linear response
Photonic orbital angular momentum transfer and magnetic skyrmion  rotation
Quantum limit transport and destruction of the Weyl nodes in TaAs
A Two-dimensional Dirac fermion microscope
Anisotropic magnetic nanoparticles for biomedicine: bridging frequency  separated AC-field controlled domains of actuation
Band alignment of metal/amorphous-oxide interface using atomic orbitals  projection of plane-wave: a first principle study at the Al/a-SiO2 interface
Heterogeneous diffusion in comb and fractal grid structures
Optimal information transfer in enzymatic networks: A field theoretic  formulation
1D van der Waals Material Tellurium: Raman Spectroscopy under Strain and  Magneto-transport
Hopping Processes Explain T-linear Rise of Thermal Conductivity in  Thermoelectric Clathrates above the Plateau
Room Temperature Polariton Lasing in All-Inorganic Perovskites
Pressure tuning of structure, superconductivity and novel magnetic order  in the Ce-underdoped electron-doped cuprate T'-Pr_1.3-xLa_0.7Ce_xCuO_4 (x =  0.1)
Topological nodal line states and a potential catalyst of hydrogen  evolution in the TiSi family
Site-resolved imaging of a bosonic Mott insulator using ytterbium atoms
Avalanche precursors in a frictional model
Self-assembly and rheology of dipolar colloids in simple shear - studied  by multi-particle collision dynamics
A novel intrinsic interface state controlled by atomic stacking sequence  at interfaces of SiC/SiO$_2$
Electron and phonon transport in twisted graphene nanoribbons
Above threshold scattering about a Feshbach resonance for ultracold  atoms in an optical collider
Exploring the relaxation time, bond length and length of the polymer  chain in the kinetics of end-to-end looping of a long polymer chain
Thermodynamic properties of quadrupolar states in the frustrated  pyrochlore magnet Tb$_2$Ti$_2$O$_7$
Distinct Correlation between the Vibrational and Thermal Transport  Properties of Group \textrm{VA} Monolayer Crystals
Lattice field theory simulations of Dirac semimetals
Electronic properties and the nature of metal-insulator transition in  NdNiO3 prepared at ambient oxygen pressure
Interface magnetism and electronic structure: ZnO(0001)/Co3O4(111)
Electronic transport properties of intermediately coupled  superconductors: PdTe2 and Cu0.04PdTe2
Strongly repulsive anyons in one dimension
A split-cavity design for the incorporation of a DC bias in a 3D  microwave cavity
Designing 3D topological insulators by 2D-Xene (X = Ge, Sn) sheet  functionalization in the GaGeTe-type structures
Dynamical defects in rotating magnetic skyrmion lattices
Thermoelectric effects in superconductor-ferromagnet tunnel junctions on  europium sulfide
Effective interactions between inclusions in an active bath
Physics-Based Modeling of TID Induced Global Static Leakage in Different  CMOS Circuits
Prospects and Applications Near Ferroelectric Quantum Phase Transitions
Relativistic response and novel spin-charge plasmon at the Tl/Si(111)  surface
Discontinuous switching of position of two coexisting phases
Spin dynamics and magnetic-field-induced polarization of excitons in  ultrathin GaAs/AlAs quantum wells with indirect band gap and type-II band  alignment
Quantum oscillations in Weyl semimetals - a surface theory approach
\emph{Ab initio} theory of $\text{N}_{2}\text{V}$ defect as quantum  memory in diamond
Micro-plasticity and recent insights from intermittent and small-scale  plasticity
Thermal processing and enthalpy storage of an amorphous solid: a  molecular dynamics study
U(1)$\times$SU(2) Gauge Invariance Made Simple for Density Functional  Approximations
Lasing in topological edge states of a 1D lattice
Magnetotransport properties of La$_{1-x}$Ca$_x$MnO$_3$ (0.52 $\leq x  \leq$ 0.75): signature of phase coexistence
Near-perfect spin filtering and negative differential resistance in an  Fe(II)S complex
Universal linear and nonlinear electrodynamics of the Dirac fluid
Investigation of nonlinear effects in glassy matter using dielectric  methods
Correlated atomic wires on substrates. I. Mapping to  quasi-one-dimensional models
Antiferromagnetic resonance and terahertz continuum in $α-$RuCl$_3$
Correlated atomic wires on substrates. II. Application to Hubbard wires
Strongly directional scattering from dielectric nanowires
Reversal of Helicoidal Twist Handedness Near Point Defects of Confined  Chiral Liquid Crystals
Plasmon-Exciton Interactions Probed Using Spatial Coentrapment of  Nanoparticles by Topological Singularities
Realization of Rectangular Artificial Spin Ice and Direct Observation of  High Energy Topology
Intrinsic Superspin Hall Current
Resistivity bound for hydrodynamic bad metals
Localization and transport in a strongly driven Anderson insulator
Multifractal metal in a disordered Josephson Junction Array
A parity-breaking electronic nematic phase transition in the spin-orbit  coupled metal Cd$_2$Re$_2$O$_7$
Electron-Phonon Coupling and Surface Debye Temperature of  Bi$_2$Te$_3$(111) from Helium Atom Scattering
Impact of Screw and Edge Dislocation on the Thermal Conductivity of  Nanowires and Bulk GaN
Role of Hund's splitting in electronic phase competition in ${\rm  Pb}_{1-x}{\rm Sn}_{x}{\rm Te}$
A Spiral Spin State with Open Boundary Conditions in a Magnetic Field
Magnetic topological lithography: Gateway to the artificial spin ice  manifold
Entanglement between random and clean quantum spin chains
Towards an understanding of hole superconductivity
Mass-Imbalanced Ionic Hubbard Chain
Quantum Dynamics of a Josephson Junction-Driven Cavity Mode System in  the Presence of Voltage Bias Noise
Kondo Length in Bosonic Lattices
Rescuing the MaxEnt treatment for $q$-generalized entropies
Reassessing Graphene Absorption and Emission Spectroscopy
Possible spin excitation structure in monolayer FeSe grown on  SrTiO$_{3}$
Knotting probability of self-avoiding polygons under a topological  constraint
Electronic band structure of epitaxial PbTe (111) thin films observed by  angle-resolved photoemission spectroscopy
The origin of atomic displacements in HAADF images of the tilted  specimen
Distinguishing XY from Ising Electron Nematics
Ultrathin layers of beta-tellurene grown on highly oriented pyrolytic  graphite by molecular-beam epitaxy
Distinguishing Advective and Powered Motion in Self-Propelled Colloids
A variety of elastic anomalies in orbital-active nearly-itinerant cobalt  vanadate spinel
Electron Transport from Quantum Kinetic Monte Carlo Simulations
Two-dimensional Fermi gases near a p-wave resonance: effect of quantum  fluctuations
Hidden multiparticle excitation in weakly interacting Bose-Einstein  Condensate
Probing length-scale separation of thermal and spin currents by  nanostructuring YIG
Thermodynamic dislocation theory of high-temperature deformation in  aluminum and steel
Signature of multigap nodeless superconductivity in CaKFe4As4
Large-scale modulation in the superconducting properties of thin films  due to domains in the $SrTiO_{3}$ substrate
On the compressibility of the transition-metal carbides and nitrides  alloys Zr_xNb_{1-x}C and Zr_xNb_{1-x}N
Relaxed enthalpy and volume during physical aging: Their interrelation
Controlling the energy of defects and interfaces in the amplitude  expansion of the phase-field crystal model
Evolution of antiferromagnetic domains in the all-in-all-out ordered  pyrochlore Nd$_2$Zr$_2$O$_7$
Comment on "Observation of the Wigner-Huntington transition to metallic  hydrogen"
Controlling percolation with limited resources
Strong dopant dependence of electric transport in ion-gated MoS2
Bose polaron as an instance of quantum Brownian motion
Fast and Highly Sensitive Ionic Polymer Gated WS$_2$-Graphene  Photodetectors
Constraint Ornstein-Uhlenbeck bridges
Dynamical phase transitions, temporal orthogonality and the dynamics of  observables in one dimensional ultra-cold quantum gases: from the continuum  to the lattice
Perovskite Substrates Boost the Thermopower of Cobaltate Thin Films at  High Temperatures
Electrostatic Performance of InSb, GaSb, Si and Ge p-channel Nanowires
Developments Toward a 250-nm, Fully Planarized Fabrication Process With  Ten Superconducting Layers And Self-Shunted Josephson Junctions
Observation of Caroli-de Gennes-Matricon Vortex States in  YBa$_2$Cu$_3$O$_{7-δ}$
Strain-controlled Insulator-Metal Transition in YTiO3/SrTiO3  Superlattices: A First-Principles Study
Unified description of dynamics of a repulsive two-component Fermi gas
Chern-Simons Theory and Dynamics of Composite Fermions
Bonding of Cobalt Atoms, Dimers and Co$_4$ Clusters to Circumcoronene
Polarization branches and optimization calculation strategy applied to  ABO3 ferroelectrics
Microscopic Geometry Characterizes Structure/Potential-Energy  Correspondence in a Thermodynamic System
Tunable Magnetic Textures: From Majorana Bound States to Braiding
High storage capacity in the Hopfield model with auto-interactions -  stability analysis
Thermoelectric Devices: Principles and Future Trends
Analytical study of the edge states in the bosonic Haldane model
Chirality-mediated bistability and strong frequency downshifting of the  gyrotropic resonance of a dynamically de-stiffened magnetic vortex
BCS theory of time-reversal-symmetric Hofstadter-Hubbard model
Unified Treatment of Spin Torques using a Coupled Magnetisation Dynamics  and Three-Dimensional Spin Current Solver
Sorption and spatial distribution of protein globules in charged  hydrogel particles
Magnetic Field Dependence of Spin Glass Free Energy Barriers
Matching microscopic and macroscopic responses in glasses
In-plane spectrum in superlattices
Variation of ionic conductivity in a plastic-crystalline mixture
Two famous results of Einstein derived from the Jarzynski equality
Skyrmion defects and competing singlet orders in a half-filled  antiferromagnetic Kondo-Heisenberg model on the honeycomb lattice
Transverse fields to tune an Ising-nematic quantum critical transition
Role of multiorbital effects in the magnetic phase diagram of  iron-pnictides
Surfactant films in lyotropic lamellar (and related) phases:  Fluctuations and interactions
Direct Measurements of Magnetic Polarons in Cd$_{1-x}$Mn$_x$Se  Nanocrystals from Resonant Photoluminescence
Decomposition mechanisms in metal borohydrides and their ammoniates
Force-induced elastic matrix-mediated interactions in the presence of a  rigid wall
Photothermoelectric effects and large photovoltages in plasmonic Au  nanowires with nanogaps
Directed-Loop Quantum Monte Carlo Method for Retarded Interactions
Clusters' size-degree distribution for bond percolation
Characterization of Thin Film Materials using SCAN meta-GGA, an Accurate  Nonempirical Density Functional
Modulated phases in a three-dimensional Maier-Saupe model with competing  interactions
Soft phonon modes in the vicinity of the structural quantum critical  point
Transfer of magnetic order and anisotropy through epitaxial integration  of 3$d$ and 4$f$ spin systems
Magnetic Proximity Effects in Transition-Metal Dichalcogenides:  Converting Excitons
Quantum phase fluctuations and density of states in superconducting  nanowires
Self-assembly of InAs nanostructures on the sidewalls of GaAs nanowires  directed by a Bi surfactant
Structure and energetics of embedded Si patterns in graphene
Paths to collapse for isolated skyrmions in few-monolayer ferromagnetic  films
Cleaning graphene: comparing heat treatments in air and in vacuum
A remark on the negative activation volume for defects in solids
Study of the composition dependence of the ionic conductivity of  LiH_{x}D_{1-x} alloys
The columnar-disorder phase boundary in a mixture of hard squares and  dimers
Anomalous lattice dynamics in a sigma-Fe60V40 alloy: Mossbauer  spectroscopic study
Nonequilibrium interactions between ideal polymers and a repulsive  surface
Electrically controlled crossing of energy levels in quantum dots in  two-dimensional topological insulators
A self-consistent ground-state formulation of the first-principles  Hubbard U parameter validated on one-electron self-interaction error
Tailoring the SiC surface - a morphology study on the epitaxial growth  of graphene and its buffer layer
Giant oscillations of the current in a dirty 2D electron system flowing  perpendicular to a lateral barrier under magnetic field
Room-temperature Strong Coupling of Au Nanorod-WSe2 Heterostructures
Ordering tendencies and electronic properties in quaternary Heusler  derivatives
Ising-type Magnetic Anisotropy in CePd$_2$As$_2$
Separation of the charge density wave and superconducting states by an  intermediate semimetal phase in pressurized TaTe2
Effective Hamiltonian for two-electron Quantum Dots from weak to strong  parabolic confinement
Control of entanglement transitions in quantum spin clusters
Dual vortex charge order in a metastable state created by an ultrafast  topological transition in 1T-TaS$_{2}$
Two Mott Insulator Theory of Superconductivity in K$_3$X (X: picene, ..  p-terphenyl, .. C$_{60}$)
Proximity Eliashberg theory of electrostatic field-effect-doping in  superconducting films
Spin Torque Efficiency and Analytic Error Rate Estimates of Skyrmion  Racetrack Memory
Comment on "Ultrathin Interface Regime of Core-Shell Magnetic  Nanoparticles for Effective Magnetism Tailoring"
Ring Oscillators for Clocking Reversible Superconducting Circuits and  Fabrication Process Benchmarking
s+is superconductivity with incipient bands: doping dependence and STM  signatures
Diversity of knot solitons in liquid crystals manifested by linking of  preimages in torons and hopfions
Transient instabilities in swelling dynamics
Cooling-Rate Effects in Sodium Silicate Glasses: Bridging the Gap  between Molecular Dynamics Simulations and Experiments
Discontinuous classical ground state magnetic response as an even-odd  effect in higher order rotationally invariant exchange interactions
Influence of fracture criteria on dynamic fracture propagation in a  discrete chain
Crystal and Magnetic Structures in Layered, Transition Metal Dihalides  and Trihalides
Evolution of the Kondo lattice electronic structure above the transport  coherence temperature
Configurational entropy measurements in extremely supercooled liquids  that break the glass ceiling
Abrupt disappearance and reemergence of the SU(2) and SU(4) Kondo  effects due to population inversion
Investigating the role of boundary bricks in DNA brick self-assembly
Shear banding in large amplitude oscillatory shear (LAOStrain and  LAOStress) of soft glassy materials
Bloch oscillations in two-dimensional crystals: Inverse problem
Propagating elastic vibrations dominate thermal conduction in amorphous  silicon
Atomically thin gallium layers from solid-melt exfoliation
Non-Schmid Effects In Perfect Single Crystal Metals At Zero Temperature
Ultra-small moment incommensurate spin density wave order masking a  ferromagnetic quantum critical point in NbFe$_2$
On the putative essential discreteness of q-generalized entropies
Long-wavelength deformations and vibrational modes in empty and  liquid-filled microtubules and nanotubes: A theoretical study
Spreading law on a completely wettable spherical substrate: The energy  balance approach
Experimental Realization of the Green-Kubo Relation in Colloidal  Suspensions Enabled by Image-based Stress Measurements
Vortex Mass in a Superfluid
Effect of Decreasing Cobalt Content on the Electrochemical Properties  and Structural Stability of Li_(1-x)Ni_(y)Co_(z)Al_(0.05)O_(2) Type Cathode  Materials
Ballistic-diffusive Phonon Heat Transport across Grain Boundaries
Changes to the t-J Model From Inclusion of Two-Site Nearest-Neighbor  Coulomb Interactions
Spinor polariton condensates under nonresonant pumping: Steady states  and elementary excitations
Out-of-time-order correlators in finite open systems
Effect of bond-disorder on the phase-separation kinetics of binary  mixtures: a Monte Carlo simulation study
Calculation of the bulk modulus of mixed ionic crystal NH_4Cl_{1-x}Br_x
Quantitative analytical theory for disordered nodal points [Article and  Erratum]
Edge-controlled half-metallic ferromagnetism and direct gap in ZrS2  nanoribbons
Imaging backscattering in graphene quantum point contacts
Magnetic and thermodynamic properties of Cu$_x$TiSe$_2$ single crystals
Interactions between two C60 molecules measured by scanning probe  microscopies
High harmonic imaging of ultrafast many-body dynamics in strongly  correlated systems
Revealing large-scale homogeneity and trace impurity sensitivity of GaAs  nanoscale membranes
Full phase diagram of isolated skyrmions in a ferromagnet
Modelling the electronic properties of GaAs polytype nanostructures:  impact of strain on the conduction band character
Coherent tunneling in an AlGaN/AlN/GaN heterojunction captured through  an analogy with a MOS contact
The Legendre Transform in Non-additive Thermodynamics and Complexity
Breakdown of Polarons in Conducting Polymers at Device Field Strengths
Distinct nature of static and dynamic magnetic stripes in cuprate  superconductors
Fine structure of excitons in InAs quantum dots on GaAs(110) planar  layers and nanowire facets
Mixed spin-1/2 and 3/2 Ising model with multi-spin interactions on a  decorated square lattice
Optical conductivity in multiferroic GaV$_4$S$_8$ and GeV$_4$S$_8$:  Phonons and electronic transitions
Studying Continuous Symmetry Breaking using Energy Level Spectroscopy
Second law for an autonomous information machine connected with multiple  baths
Efficient methods for computing integrals in electronic structure  calculations
Temperature dependence of the surface plasmon resonance in small  electron gas fragments, self consistent field approximation
Fluctuations in an established transmission in the presence of a complex  environment
Passing Waves from Atomistic to Continuum
Periodic Anderson model with Holstein phonons for the description of the  Cerium volume collapse
Self-organized critical behavior and marginality in Ising spin glasses
Prethermal Strong Zero Modes and Topological Qubits
When memory pays: Discord in hidden Markov models
Nonequilibrium Thermodynamics of Restricted Boltzmann Machines
High efficiency deep-UV emission at 219 nm from ultrathin MBE GaN/AlN  quantum heterostructures
Chirality-induced Antisymmetry in Magnetic Domain-Wall Speed
Interpenetrating Graphene Networks: Three-dimensional Node-line  Semimetals with Massive Negative Linear Compressibilities
Magnetic Domain-Wall Tilting due to Domain-Wall Speed Asymmetry
Superconducting States for Semi-Dirac Fermions at Zero and Finite  Magnetic Fields
Strong anisotropy effect in iron-based superconductor  CaFe$_{0.882}$Co$_{0.118}$AsF
Dirac Cone in two dimensional bilayer graphene by intercalation with V,  Nb, and Ta transition metals
Negative Thermal expansion of pure and doped Graphene
Efficient reconstruction of CASCI-type wave functions for a DMRG state  using quantum information theory and genetic algorithm
Disorder-protected topological entropy after a quantum quench
Ferromagnetism and spin-dependent transport at a complex oxide interface
Pinning effects on flux flow instability in epitaxial Nb thin films
Thermal conductivity calculation in anisotropic crystals by molecular  dynamics : application to alpha-Fe2O3
BCS-like critical fluctuations with limited overlap of Cooper pairs in  FeSe
Electric Field Effect in Multilayer Cr2Ge2Te6: a Ferromagnetic  Two-Dimensional Material
Models and algorithms for the next generation of glass transition  studies
Negative Poisson's Ratio in Phagraphene
Charge transfer and metallicity in LaNiO$_3$/LaMnO$_3$ superlattices
Thermal Control of the Magnon-Photon Coupling in a Notch Filter coupled  to a Yttrium-Iron-Garnet/Platinum System
Large magnetic anisotropy in quasi one-dimensional spin-1/2 fluoride  antiferromagnets with a d(z2)1 ground state
Optical absorption in interacting and nonlinear Weyl semimetals
Single-domain ferromagnet of noncentrosymmetric uniaxial magnetic ions  and magnetoelectric interaction
Wetting Transitions Displayed by Persistent Active Particles
Nonlocal Kinetic Energy Functionals By Functional Integration
Volkov-Pankratov states in topological heterojunctions
Hanle model of a spin-orbit coupled Bose-Einstein condensate of excitons  in semiconductor quantum wells
$1/N$-expansion for the critical temperature of the Bose gas
Exact extremal statistics in the classical $1d$ Coulomb gas
Phase diagram of incoherently driven strongly correlated photonic  lattices
Observation of Diode Behavior and Gate Voltage Control of Hybrid  Plasmon-Phonon Polaritons in Graphene-Hexagonal Boron Nitride  Heterostructures
Confinement-driven electronic and topological phases in corundum-derived  $3d$-oxide honeycomb lattices
Casimir Force in a Model with Strongly Adsorbing Competing Walls:  Analytical Results
Noise cross-correlation and Cooper pair splitting efficiency in  multi-teminal superconductor junctions
Observation of Spin-Orbit Effects with Spin Rotation Symmetry
Diffusion quantum Monte Carlo calculations of SrFeO${_3}$ and  LaFeO${_3}$
Significant Dzyaloshinskii-Moriya Interaction at Graphene-Ferromagnet  Interfaces due to Rashba-effect
Revealing topological Dirac fermions at the surface of strained HgTe  thin films via Quantum Hall transport spectroscopy
Optimization of the Crystal Growth of the Superconductor  CaKFe$_{4}$As$_{4}$ from Solution in the  FeAs-CaFe$_{2}$As$_{2}$-KFe$_{2}$As$_{2}$ System
Clustering in Hilbert space of a quantum optimization problem
Bi-universality characterizes a realistic spatial network model
Pseudospin Hall effect of light in photonic crystals with Weyl points
Tracking random walks
Non-equilibrium thermodynamics of continuously measured quantum systems:  a circuit-QED implementation
Entanglement and Quantum phase transition in topological insulators
Thermodynamic Stability of Driven Open Systems and Control of Phase  Separation by Electro-autocatalysis
Simulating spin-boson models with trapped ions
Spin-Mechanical Scheme with Color Centers in Hexagonal Boron Nitride  Membranes
Quantum Simulation of Abelian Lattice Gauge Theories via State-Dependent  Hopping
Broadband parametric amplifiers based on nonlinear kinetic inductance  artificial transmission lines
Density matrices in full configuration interaction quantum Monte Carlo:  Excited states, transition dipole moments and parallel distribution
Flat bands in lattices with non-Hermitian coupling
Parseval frames of exponentially localized magnetic Wannier functions
Diffusion and Butterfly Velocity at Finite Density
Metric clusters in evolutionary games on scale-free networks
Effect of Local Binding on Stochastic Transport in Ion Channels
Thermodynamics of two-dimensional Yukawa systems across coupling regimes
Charting the replica symmetric phase
Electron-polaron--electron-polaron bound states in mass-gap  graphene-like planar quantum electrodynamics: $s$-wave bipolarons
Network-ensemble comparisons with stochastic rewiring and von Neumann  entropy
Macroscopic crack propagation in brittle heterogeneous materials  analyzed in Natural Time
Full counting statistics approach to the quantum non-equilibrium  Landauer bound
Stabilizing strongly correlated photon fluids with non-Markovian  reservoirs
Photo-Chemically Directed Self-Assembly of Carbon Nanotubes on Surfaces
Experimental valley qubit state tomography and coherence induced  uncertainty relations in monolayer WSe$_2$
Effect of long-and short-range interactions on the thermodynamics of  dipolar spin ice
Optimal control of superconducting gmon qubits using Pontryagin's  minimum principle: preparing a maximally entangled state with singular  bang-bang protocols
Integrable families of hard-core particles with unequal masses in a  one-dimensional harmonic trap
A coarse-grained model for the elastic properties of cross linked short  carbon nanotube/polymer composites
Statistical properties of interaction parameter estimates in direct  coupling analysis
Slow dynamics and thermodynamics of open quantum systems
Buckling of an elastic ridge: competition between wrinkles and creases
Critical magnetic fields in a superconductor coupled to a superfluid
Cavity assisted measurements of heat and work in optical lattices
Magnetoresistance in relativistic hydrodynamics without anomalies
Alternative thermodynamic cycle for the Stirling machine
Probabilistic quantum teleportation via thermal entanglement
Photoinduced coherent acoustic phonon dynamics inside Mott insulator  Sr2IrO4 films observed by femtosecond X-ray pulses
A stochastic molecular scheme for an artificial cell to infer its  environment from partial observations
Coarse-grained model of the J-integral of carbon nanotube reinforced  polymer composites
Spontaneous Beliaev-Landau scattering out of equilibrium
Common framework and quadratic Bethe equations for rational Gaudin  magnets in arbitrarily oriented magnetic fields
Steady state of isolated systems versus microcanonical ensemble in cell  model of particle creation and annihilation
Exploring first-order phase transitions with population annealing
Matrix Product Representation of Locality Preserving Unitaries
Duality and quantum state engineering in cavity arrays
The quasiprobability behind the out-of-time-ordered correlator
Application of optimal band-limited control protocols to quantum noise  sensing
Nano-optical imaging of monolayer MoSe2 using tip-enhanced  photoluminescence
Derivation of time-dependent transition probability for  $2\mathrm{e}-2\mathrm{h}$ generation from $1\mathrm{e}-1\mathrm{h}$ state in  the presence of external electromagnetic field
Coordination game in bidirectional flow
Non-thermalization in trapped atomic ion spin chains
Dynamical Stochastic Higher Spin Vertex Models
Wave Dispersion in the Linearised Fractional Korteweg - de Vries  equation
A fractional reaction-diffusion description of supply and demand
Entropic Dynamics: Mechanics without Mechanism
Spectral statistics for ensembles of various real random matrices
Avalanches and Generalized Memory Associativity in a Network Model for  Conscious and Unconscious Mental Functioning
Massively parallel implementation and approaches to simulate quantum  dynamics using Krylov subspace techniques
Equivalence between synaptic current dynamics and heterogeneous  propagation delays in spiking neuron networks
Unsupervised prototype learning in an associative-memory network
Quantum sensors for the generating functional of interacting quantum  field theories
Exact time dependence of causal correlations and nonequilibrium density  matrices in holographic systems
Simple variational ground state and pure cat state generation in the  quantum Rabi model
Sedimentation of rapidly interacting multicomponent systems
Tensor network simulation of QED on infinite lattices: learning from  (1+1)d, and prospects for (2+1)d
Driven quantum dynamics: will it blend?
Casimir stress in materials: hard divergency at soft walls
Andersen-Weeks-Chandler perturbation theory and one-component  sticky-hard-spheres
Dissipation in adiabatic quantum computers: Lessons from an exactly  solvable model
The quantum Rabi model in a superfluid Bose-Einstein condensate
Photon Correlations from the Mollow Triplet
Reconstruction of three-dimensional porous media using generative  adversarial neural networks
Interspecies thermalization in an ultracold mixture of Cs and Yb in an  optical trap
Static non-reciprocity in mechanical metamaterials
Conformational Entropy as Collective Variable for Proteins
Dispersion relation for transverse waves in a linear chain of particles
A tunable low-energy photon source for high-resolution angle-resolved  photoemission spectroscopy
Spatial gene drives and pushed genetic waves
Rich-clubness test: how to determine whether a complex network has or  doesn't have a rich-club?
Strongly aligned molecules inside helium droplets in the near-adiabatic  regime
On the Mutual Information in Conformal Field Theory
Time crystals: a review
A unified ab-initio approach to the correlated quantum dynamics of  ultracold fermionic and bosonic mixtures
Solitons supported by singular modulation of the cubic nonlinearity
Higher-order clustering in networks
Topological transport from a black hole
Gas-solid phase transition in laser multiple filamentation
Anisotropic optical trapping as a manifestation of the complex  electronic structure of ultracold lanthanide atoms: the example of holmium
I-MMSE relations in random linear estimation and a sub-extensive  interpolation method
Vector models and generalized SYK models
Hyper-invariant tensor networks and holography
Superior memory efficiency of quantum devices for the simulation of  continuous-time stochastic processes
Characterizing critical exponents via Purcell effect
Stochastic six-vertex model in a half-quadrant and half-line open ASEP
GPU implementation of the Rosenbluth generation method for static Monte  Carlo simulations
Classical simulation of quantum circuits by dynamical localization:  analytic results for Pauli-observable scrambling in time-dependent disorder
Approaching ultra-strong coupling in Transmon circuit-QED using a  high-impedance resonator
Exothermicity is not a necessary condition for enhanced diffusion of  enzymes
RG Flow from $φ^4$ Theory to the 2D Ising Model
Quadrature readout and generation of squeezed states of a harmonic  oscillator using a qubit-based indirect measurement
Analysis of Coined Quantum Walks with Renormalization
Defect states emerging from a non-Hermitian flat band of photonic zero  modes
A novel design to realize deterministic switching of perpendicularly  magnetic layers by spin orbital torque through antiferromagnetic coupling
Three Dimensional Polarimetric Neutron Tomography of Magnetic Fields
Sign Flip in the Casimir Force for Interacting Fermion Systems
Hardware-efficient Variational Quantum Eigensolver for Small Molecules  and Quantum Magnets
Sub-100 nm 3-D fluorescence lifetime imaging using time correlated  single photon counting detection and multifocal multiphoton excitation
Fractional Virasoro Algebras
Non-degenerate parametric resonance in tunable superconducting cavity
Super- and Anti-Principal Modes in Multi-Mode Waveguides
Can approximate integral equation theories accurately predict solvation  thermodynamics?
Anti-Kibble-Zurek behavior of a noisy transverse-field XY chain and its  quantum simulation with two-level systems
Criticality as It Could Be: organizational invariance as self-organized  criticality in embodied agents
Negative permittivity and permeability of gold nanorods metamaterials in  UV- Vis region
The phase diagram of the complex branching Brownian motion energy model
Quantum critical response: from conformal perturbation theory to  holography
Thermodynamic Effects of Single-Qubit Operations in Silicon-Based  Quantum Computing
Optical absorption and emission mechanisms of single defects in  hexagonal boron nitride
Anomalous Scaling of Stochastic Processes and the Moses Effect
Deterministic Quantum Annealing Expectation-Maximization Algorithm
Starvation Dynamics of a Greedy Forager
Strong coupling corrections in quantum thermodynamics
Fractional Moment Methods for Anderson Localization with SAW  Representation
Multiple Schramm-Loewner evolutions for coset Wess-Zumino-Witten models
Stochastic thermodynamics of quantum maps with and without equilibrium
Multi-mode ultra-strong coupling in circuit quantum electrodynamics
Towards local equilibration in closed interacting quantum many-body  systems
Optically pumped GeSn micro-disks with 16 % Sn lasing at 3.1 um up to  180K
Unified Representation of Molecules and Crystals for Machine Learning
Encounters with Alex
The Ising Partition Function: Zeros and Deterministic Approximation
Extruded Mg based hybrid composite alloys studied by longitudinal  impression creep
Bistability in mushroom-type metamaterials
ZnO and ZnO$_{1-x}$ based thin film memristors: The effects of oxygen  deficiency and thickness in resistive switching behavior
Active metamaterials with negative static dielectric susceptibility
Spin injection into Si in three-terminal vertical and four-terminal  lateral devices with Fe/Mg/MgO/Si tunnel junctions having an ultrathin Mg  insertion layer
Time-of-Flight Three Dimensional Neutron Diffraction in Transmission  Mode for Mapping Crystal Grain Structures
Selective high frequency mechanical actuation driven by the VO2  electronic instability
Light-triggered on/off-switchable bioelectronic FET device
Modeling based screening for optimal carrier selective material for Si  based solar cells
Equilibration time scales in closed many-body quantum systems
Gate-controlled reversible rectifying behaviour in tunnel contacted  atomically-thin MoS$_{2}$ transistor
DFT analysis and FDTD simulation of CH3NH3PbI3-xClx mixed halide  perovskite solar cells: role of halide mixing and light trapping technique
Mechanical properties of carbon nanotube reinforced polymer  nanocomposites: A coarse-grained model
Tensile fracture behavior of short carbon nanotube reinforced polymer  composites: A coarse-grained model
Evolution of texture and microstructure during accumulative roll bonding  of aluminum AA5086 alloy
Parity anomaly in four dimensions
3D Reconstruction of the Magnetic Vector Potential using Model Based  Iterative Reconstruction
Anomalous Transport Properties of Dense QCD in a Magnetic Field
Superradiance with local phase-breaking effects
Diffusion geometry unravels the emergence of functional clusters in  collective phenomena
Scattering Theory of Efficient Quantum Transport across Finite Networks
On nanostructured molybdenum-copper composites produced by high pressure  torsion
Lecture Notes on Quantum Simulation
Many-molecule reaction triggered by a single photon in polaritonic  chemistry
Taming the Signal-to-Noise Problem in Lattice QCD by Phase Reweighting
The Competition of Roughness and Curvature in Area-Constrained Polymer  Models
The Effects of Rolling Deformation and Annealing Treatment on Damping  Capacity of 1200 Aluminium Alloy
Electrostatic properties and current transport of two-dimensional  Schottky barrier diode
