The structural, mechanical, electronic, optical and thermodynamic  properties of t-X$_{3}$As$_{4}$ (X $=$ Si, Ge and Sn) by first-principles  calculations
Gap statistics close to the quantile of a random walk
The effect of an external magnetic field on the maximum current of SNINS  junctions near the critical temperature
MoSSe Janus monolayer as a promising two dimensional material for NO2  and NO gas sensor applications
Electron energy spectrum and oscillator strengths of quantum transitions  in double quantum ring nanostructure driven by electric field
Theoretical study of the structural stability, electronic and magnetic  properties of XVSb (X $=$ Fe, Ni, and Co) half-Heusler compounds
Detuning the Honeycomb of the α-RuCl3 Kitaev lattice: A case of  Cr3+ dopant
Layer-by-layer resistive switching: multi-state functionality due to  electric-field-induced healing of "dead" layers
Magneto-optical imaging of stepwise magnetic domain disintegration at  characteristic temperatures in EuB_6
Response of active Brownian particles to shear flow
Generalized method of Feynman-Pines diagram technique in the theory of  energy spectrum of two-level quasiparticle renormalized due to multi-phonon  processes at cryogenic temperature
Bi-directional universal dynamics in a spinor Bose gas close to a  non-thermal fixed point
Charge Density Wave Modulation in Superconducting BaPbO$_3$/BaBiO$_3$  Superlattices
Self-learning analytical interatomic potential describing laser-excited  silicon
Rapid detection of coherent tunneling in an InAs nanowire quantum dot  through dispersive gate sensing
Strong Strain-Induced Coupling between Nanomechanical Pillar Resonators
Non-equilibrium Green's functions and their relation to the negative  differential conductance in the interacting resonant level model
Computer Simulation of Electronic Device for Generation of Electric  Oscillations by Negative Differential Conductivity of Supercooled  Nanostructured Superconductors in Electric Field
Time-energy uncertainty as cause of thermal flicker noise
Slip length dependent propulsion speed of catalytic colloidal swimmers  near walls
Nuclear magnetic resonance investigation of the heavy fermion system  Ce$_2$CoAl$_7$Ge$_4$
Programming shape using kirigami tessellations
Ab-initio theory of magnetic ordering and pairwise and multi-site  interactions among fluctuating local moments: The magnetism of Mn$_3$A  materials class
A Universal Operator Growth Hypothesis
Pressure, surface tension and curvature in active systems: a touch of  equilibrium
Superconductivity in Ru0.55Rh0.45P and Ru0.75Rh0.25As probed by muon  spin relaxation and rotation measurements
Kibble-Zurek mechanism at exceptional points
Electric and thermoelectric properties of graphene bilayers with  extrinsic impurities under applied electric field
One-dimensional two-component fermions with contact even-wave repulsion  and SU(2) breaking near-resonant odd-wave attraction
A perspective on topological nanophotonics: current status and future  challenges
Critical fluctuations in the spin-orbit Mott insulator Sr$_3$Ir$_2$O$_7$
Spin and orbital dynamics through the metal-to-insulator transition in  Cd$_2$Os$_2$O$_7$ probed with high-resolution RIXS
Electrical control of interlayer exciton dynamics in atomically thin  heterostructures
Probing spatial extent of topological surface states by weak  antilocalization experiments
Dynamical splitting of cubic crystal field levels in rare-earth cage  compounds
Revealing a new scenario of sound damping in amorphous solids by probing  glasses with different stabilities
Unidirectional spin-wave channeling along magnetic domain walls of Bloch  type
Soil granular dynamics on-a-chip: fluidization inception under scrutiny
Average eigenstate entanglement entropy of the XY chain in a transverse  field and its universality for translationally invariant quadratic fermionic  models
Shubnikov-de Haas oscillations in optical conductivity of monolayer  MoSe$_2$
Magic Angle Spectroscopy
Effect of particle exchange on the glass transition of binary hard  spheres
Thermal Hall effect in square-lattice spin liquids: a Schwinger boson  mean-field study
Imaging stress and magnetism at high pressures using a nanoscale quantum  sensor
Thin-film Plasmonics at the Surface of a Topological Insulator
Critical Evaluation of Organic Thin-Film Transistor Models
Quasinormal Modes and Hawking-Unruh effect in Quantum Hall Systems:  Lessons from Black Hole Phenomena
Ultrafast topological phenomena in gapped graphene
The ground state-vector of the XY Heisenberg chain and the Gauss  decomposition
Multi-stable free states of an active particle from a coherent memory  dynamics
Chaotic dynamics in a quantum Fermi-Pasta-Ulam problem
Valley Hall phases in Kagome lattices
Spin-Energy Correlation in Degenerate Weakly-Interacting Fermi Gases
Automodel solutions for superdiffusive transport by the Lévy walks
Non-local Spin-charge Conversion via Rashba Spin-Orbit Interaction
Defect-free SnTe topological crystalline insulator nanowires grown by  molecular beam epitaxy on graphene
Vibrational Spectroscopy at Atomic Resolution with Electron Impact  Scattering
Second-order topological superconductors with mixed pairing
Stress-stabilized sub-isostatic fiber networks in a rope-like limit
Ultrathin film of 3D topological insulators by vapor-phase epitaxy:  Surface dominant transport in wide temperature revealed by Seebeck  measurement
Slow dynamics coupled with cluster formation in ultrasoft-potential  glasses
Programming Curvature using Origami Tessellations
Active Control of Mode Crossover and Mode Hopping of Spin Waves in a  Ferromagnetic Antidot Lattice
Band Modulation for Silicene and Graphene Quantum Dots: A  First-Principles Calculation
Probing strain modulation in a gate-defined one dimensional electron  system
Strong area-law violation in long range XY quantum spin glass realisable  using trapped ions
Electric field tuning of the anomalous Hall effect at oxide interfaces
Orbital-Free DFT Correctly Models Quantum Dots When Asymptotics,  Nonlocality and Nonhomogeneity Are Accounted For
Observation of wall-vortex composite defects in a spinor Bose-Einstein  condensate
Topological phase and lattice structures in spin chain models
Controlling the Interferometers of Zero-Line Modes in Graphene by  Pseudomagnetic Fields
Spectral Analysis of the Growth of Translational Superfluid Flow in a  Bose Liquid
State Variables and Constraints in Thermodynamics of Solids
`Muhammad Ali effect' and incoherent destruction of Wannier-Stark  localization in a stochastic field
Zero-energy vortex bound state in the superconducting topological  surface state of Fe(Se,Te)
T-matrix approach to the phonon-mediated Casimir interaction
Near Room Temperature Magnetic Transition in Spin Canted Iron-Cobalt  Perovskites: LnFe0.5Co0.5O3 (Ln = Eu and Dy)
From order to randomness: Onset and evolution of the random-singlet  state in bond-disordered BaCu$_2$(Si$_{1-x}$Ge$_x$)$_2$O$_7$ spin-chain  compounds
Continuous-time random walk for a particle in a periodic potential
Creep of Chiral Domain Walls
Non-Hermitian extensions of higher-order topological phases and their  biorthogonal bulk-boundary correspondence
Correlation between magneto-optical and transport properties of Sr doped  manganite films
Dreaming neural networks: rigorous results
Spontanous breaking of time-reversal symmetry at the edges of 1T'  monolayer transition metal dichalcogenides
Onsager symmetries in $U(1)$-invariant clock models
Topological properties of multi-terminal superconducting nanostructures:  effect of a continuous spectrum
Reply to the Comment on "Negative Landau damping in bilayer graphene"
Real space imaging of hydrogen at a metal - metal hydride interface
On the geometric and magnetic properties of the monomer, dimer and  trimer of NiFe2O4
Symmetry and Topology in Non-Hermitian Physics
Non-uniform superconductivity and Josephson effect in conical  ferromagnet
Collisions of self-bound quantum droplets
Magnon heralding in cavity optomagnonics
Emergent Localization in Dodecagonal Bilayer Quasicrystals
Higher-order contributions and non-perturbative effects in the  non-degenerate nonlinear optical absorption of direct-gap semiconductors
Effects of Growth Orientations and Epitaxial Strains on Phase Stability  of HfO$_2$ Thin Films
The role of non-conservative scattering forces and damping on Brownian  particles in optical traps
${}^{239}$Pu nuclear magnetic resonance in the candidate topological  insulator PuB$_4$
Noise Correlations in time- and angular-resolved photoemission  spectroscopy
Thermoelectric transport in two-dimensional topological insulator state  based on HgTe quantum well
Microreversibility, fluctuations, and nonlinear transport in transistors
Magnon-polarons in cubic collinear Antiferromagnets
Watching ultracold two-body collisions one at a time
Local magnetism, magnetic order and spin freezing in the "nonmetallic  metal" FeCrAs
Avoiding Ergodicity Problems in Lattice Discretizations of the Hubbard  Model
Influence of spin-orbit and spin-Hall effects on the spin Seebeck  current beyond linear response
Virtual cathode induced in Rb2Ti2O5 solid electrolyte
High-frequency stochastic switching of graphene resonators near room  temperature
Phonon-assisted Auger enables ultrafast charge transfer in CdSe Quantum  Dot/Organic Molecule
Two-Impurity Yu-Shiba-Rusinov States in Coupled Quantum Dots
Ag-Au alloys BCS-like Superconductors?
Beyond the Imry-Ma Length: Scaling Behavior in the 3D Random Field $XY$  Model
Revisiting (higher order and crystalline) topology in old models of lead  telluride
The Quantum Hall ferroelectric helix in bilayer graphene
Harmonic generation by metal nanostructures optically coupled to  few-layer thin transition metal dichalcogenides
Self-consistent formulations for stochastic nonlinear neuronal dynamics
Thermal optimization of Curzon-Ahlborn heat engines operating under some  generalized efficient power regimes
Droplets capped with an elastic film can be round, elliptical, or nearly  square
Thermodynamically Driven Assemblies and Liquid-liquid Phase Separations  in Biology
Controlling Organization and Forces in Active Matter Through  Optically-Defined Boundaries
Effects of strain on electronic and magnetic properties of Co/WS$_2$  junction: a density functional and Monte Carlo study
The Coherence Temperature in the Diluted Periodic Anderson Model
A corresponding-state framework for the structural transition of  supercritical fluids across the Widom delta
Thermal tuning of the carrier density in Dirac semimetal Cd3As2  nanoplates
Single-crystalline gold nanodisks on WS$_2$ mono- and multilayers:  Strong coupling at room temperature
Graphene nano-origami using Scanning Tunneling Microscopy
A finite element method of the self-consistent field theory on general  curved surfaces
Uniaxial Strain Effects on Graphene-Nanoribbon Resonant Tunneling  Transistors
A universal relationship predicts optimal catalysts for a given chemical  reaction
Atomic antiferromagnetic domain wall propagation beyond the relativistic  limit
Optimal work in a harmonic trap with bounded stiffness
Weakly bound solitons and two-soliton molecules in dipolar Bose-Einstein  condensates
The power of being explicit: demystifying work, heat, and free energy in  the physics of computation"
Transport signatures of electron-tunneling-assisted non-Abelian braiding
Doubling Theorem and Boundary States of Five-Dimensional Weyl Semimetal
Spin dynamics of $3d$ and $4d$ impurities embedded in prototypical  topological insulators
A simple local expression for the prefactor in transition state theory
The effect of the interphase kinetics on the motion of a quantum crystal  in superfluid liquid
Frustrated Magnetism from Local Moments in FeSe
A high-energy density antiferroelectric made by interfacial  electrostatic engineering
Thin Films as Superconductors Between Conventional Types I and II
Two-dimensional mutual synchronization in spin Hall nano-oscillator  arrays
Few-electrode design for silicon MOS quantum dots
Catalogue of Andreev spectra and Josephson effects in structures with  time-reversal-invariant topological superconductor wires
Voltage control of the long-range p-d exchange coupling in a  ferromagnet-semiconductor quantum well hybrid structure
Anomalous behavior of dispersion curves in water-like systems and water
Thermalization in Open Many-Body Systems Based on Eigenstate  Thermalization Hypothesis
Asymmetric velocity and tilt angle of domain walls induced by spin-orbit  torques
Temperature dependence of the effective spin-mixing conductance probed  with lateral non-local spin valves
Topological supercurrents interaction and fluctuations in multiterminal  Josephson effect
A coarse-grained polymer model for studying the glass transition
UBe13 and U1-xThxBe13: Unconventional Superconductors
Nanoscale Liquid Crystal Lubrication Controlled by Surface Structure and  Film Composition
Microbial range expansions on liquid substrates
Colossal enhancement of spin-chirality-related Hall effect by thermal  fluctuation
Valley-dependent Exciton Fine Structure and Autler-Townes Doublets from  Berry Phases in Monolayer Molybdenum Diselenide
Observation of Moiré Excitons in WSe2/WS2 Heterostructure  Superlattices
Rotationally invariant slave-boson and density matrix embedding theory:  A unified framework and a comparative study on the 1D and 2D Hubbard Model
Uncovering and tailoring hidden Rashba spin-orbit splitting in  centrosymmetric crystals
Scaling behaviour of magnetic entropy change in bilayered manganites by  two-variable polynomials fitting to magnetization
Strain Controlled Magnetic and Optical Properties of Monolayer  2H-TaSe$_2$
Equilibrium structures and flows of polar and nonpolar liquids and their  mixtures in carbon nanotubes with rectangular cross sections
Resolving solution conformations of the model semi-flexible  polyelectrolyte homogalacturonan using molecular dynamics simulations and  small-angle x-ray scattering
Orbital-selective confinement effect of Ru $4d$ orbitals in SrRuO$_3$  ultrathin film
Artificial Topological Hall Effect Induced by Intrinsic Thickness  Non-uniformity in Ultrathin SrRuO3 Films
Chern insulators for electromagnetic waves in RLC networks
Synaptic dynamics in complex self-assembled nanoparticle networks
Many-body adiabatic passage: Quantum detours around chaos
From an Entropic Measure of Time to Laws of Motion
Acoustic plasmons at the crossover between the collisionless and  hydrodynamic regimes in two-dimensional electron liquids
Interfacial Spin Seebeck effect in noncollinear magnetic systems
Magnetic measurements on micron-size samples under high pressure using  designed NV centers
Defect production and quench dynamics in three-dimensional Kitaev model
Variations of the electron-phonon coupling strength as a source of  quantum dots spectral diffusion
Self-organized motility of vesicles with internal active filaments
Variance of a Trapped Bose-Einstein Condensate
Signatures of spin-triplet Cooper pairing in the density of states of  spin-textured superconductor-ferromagnet bilayers
Mapping the phase transitions of the ZGB model with inert sites via  nonequilibrium optimizing methods
Spatial superposition at a millimetre scale length using a levitated  ferromagnetic nanoparticle
Resistivity measurements unveil microscopic properties of CrAs
Non-Reciprocal Spin Pumping in Asymmetric Magnetic Trilayers
Intermediate State in Type I superconducting sphere: pinning and size  effect
Many-Body Quantum Dynamics of a Bosonic Josephson Junction with a  Finite-Range Interaction
Magnetoresistance and anomalous Hall effect in micro-ribbons of the  magnetic Weyl semimetal Co$_3$Sn$_2$S$_2$
The Order Parameter for the Superconducting Phases of UPt$_3$
Control of Spin Diffusion and Suppression of the Hanle Effect by the  Coexistence of Spin and Valley Hall Effects
Super-universality of eigenchannel structures and possible optical  applications
Long-range Entanglement of Kondo Clouds in Open Triple Quantum Dots
Type-II superconductivity in W5Si3-type Nb5Sn2Al
Theory of Shear Modulus in Glasses
Holographic Duals of Inhomogeneous Systems: The Rainbow Chain and the  Sine-Square Deformation Model
New generation of moiré superlattices in doubly aligned  hBN/graphene/hBN heterostructures
Imaging the evolution of quantum-Hall incompressible states from the  edge state to bulk-localized state
Smoothed particle hydrodynamics study of friction of the coarse-grained  α-Al2O3/α-Al2O3 and α-Fe2O3/α-Fe2O3 contacts in  behavior of the spring interfacial potential
Friction of the micronscale silica under various behaviors of the shape  and the orientation of the coarse-grained particle in adaptive smoothed  particle hydrodynamics
Enhancement of spin Hall magnetoresistance effect in CoFe2O4/Pt/CoFe2O4  trilayers
Plasmon generation through electron tunneling in twisted  double$|$layer$|$graphene and metal$|$insulator$|$graphene systems
Quantum sensing of local magnetic field texture in strongly correlated  electron systems under extreme conditions
Doping evolution of the gap structure and spin-fluctuation pairing in  $Ba(Fe_{1-x}Co_{x})_{2}As_{2}$ superconductors
Quantum Transport in Topological Semimetals under Magnetic Fields II
A biologically motivated three-species exclusion model: effects of leaky  scanning and overlapping genes on initiation of protein synthesis
Transport Properties in Graphene Superlattices
Dynamics of hybrid junctions of Majorana wires
Is the composite fermion state of Graphene a Haldane's Chern insulator?
Thermodynamics and spin mapping of quantum excitations in a Heisenberg  spin heptamer
Photonic crystal nanocavity based on a topological corner state
Second harmonic generation in graphene dressed by a strong terahertz  field
Deformed Tsallis-statistics analysis of a complex nonlinear matter-field  system
Quantized bulk exchange spin-wave modes and edge modes in honeycomb  nanoribbons with armchair boundaries
Spin-valve Effect in Nanoscale Si-based Devices
Soliton lattices in the Gross-Pitaevskii equation with nonlocal and  repulsive coupling
Thermoelectric Performance of 2D Tellurium with Accumulation Contacts
Organic molecular tuning of many-body interaction energies in  air-suspended carbon nanotubes
Electronic and phononic properties of a two dimensional electron gas  coupled to dipolar phonons via small-momentum-transfer scattering
Superconductivity in the presence of strong electron-phonon interactions  and frustrated charge order
Fe-based superconducting thin films on metallic substrates: growth,  characteristics and relevant properties
Multifractal Scalings across the Many-Body Localization Transition
Flocking of Active Particles in a Turbulent Flow
Probing the Relationship between Anisotropic Magnetoresistance and  Magnetization of ferromagnetic films
Interaction between Nearly Hard Colloidal Spheres at an Oil-Water  Interface
Dense granular flow at the critical state: maximum entropy and  topological disorder
Field effect and local gating in nitrogen-terminated nanopores (NtNP)  and nanogaps (NtNG) in graphene
Polaron mobility in the "beyond quasiparticles" regime
Theories of rarefied gases
Band signatures for strong nonlinear Hall effect in bilayer WTe$_2$
Pitcher Plant Inspired Biomimetic Liquid Infused Slippery Surface Using  Taro Leaf
Dissipative spin chain as a non-Hermitian Kitaev ladder
Implementation of the Jager contact model for discrete element  simulations
Investigation of cyclic liquefaction with discrete element simulations
Observation of Spider Silk by Femtosecond Pulse Laser Second Harmonic  Generation Microscopy
Transient rolling friction model for discrete element simulations of  sphere assemblies
Electrowetting of a nano-suspension on a soft solid
Microstructure-Stabilized Blue Phase Liquid Crystals
A theory of flying/swimming saucers. Exact solutions for rectilinear  locomotion
Topological and geometrical quantities in active cellular structures
Use of Digital Image Correlation to study the effect of temperature on  the development of plastic instabilities in a semi-crystalline polymer
Spin coherence as a function of implantation depth for silicon vacancies  in proton-irradiated 4H-SiC
Roughening of the anhamonic Larkin model
Hydrodynamic description of long-distance spin transport through  noncollinear magnetization states: the role of dispersion, nonlinearity, and  damping
Computational paper wrapping transforms non-stretchable 2D devices into  wearable and conformable 3D devices
Multi-set matrix product state calculations reveal mobile Franck-Condon  excitations under strong Holstein-type coupling
Signature of quantum chaos in operator entanglement in 2d CFTs
Differential capacitance of ionic liquids according to lattice-gas  mean-field model with nearest-neighbor interactions
On the relation between the magnitude and exponent of OTOCs
Optimization of quantum well number of AlGaN/AlGaN deep-ultraviolet  light-emitting diodes
A method for simulating level anti-crossing spectra of diamond crystals  containing NV$^-$ color centers
Comparing optimization strategies for force field parameterization
Quantum Hamiltonian Computing protocols for molecular electronics  Boolean logic gates
The Inherent Instability of Disordered Systems
Geometric interpretation of the multi-scale entanglement renormalization  ansatz
Quantum communication protocols as a benchmark for quantum computers
Topological order on the Bloch sphere
Run-and-tumble motion with step-like response to a stochastic input
Edge wave and boundary vorticity layer of vortex matter
Dark-Exciton-Mediated Fano Resonance from a Single Gold Nanostructure  Deposited on Monolayer WS2 at Room Temperature
$\mathcal{S}$-Matrix of Nonlocal Scalar Quantum Field Theory in the  Representation of Basis Functions
Two-dimensional spin-valley-coupled Dirac semimetals in functionalized  SbAs monolayers
Critical-point behavior of a measurement-based quantum heat engine
Ground-state correlation energy of beryllium dimer by the Bethe-Salpeter  equation
The O(3) nonlinear sigma model in 1+1 dimensions with matrix product  states
Spin quantum heat engines with shortcuts to adiabaticity
Well-balanced finite volume schemes for hydrodynamic equations with  general free energy
Accelerating Photovoltaic Materials Development via High-Throughput  Experiments and Machine-Learning-Assisted Diagnosis
Anomalous Scalings of the Cuprate Strange Metals from Non-Linear  Electrodynamics
Quantum Approximate Optimization Algorithm: Performance, Mechanism, and  Implementation on Near-Term Devices
Heat transfer statistics in mixed quantum-classical systems
High-Resolution Adiabatic Calorimetry of Supercooled Water
Challenges in materials and devices for Resistive-Switching-based  Neuromorphic Computing
Macroscopic irreversibility and decay to kinetic equilibrium of the  1-body PDF for finite hard-sphere systems
Fabrication technology for high light-extraction ultraviolet thin-film  flip-chip (UV TFFC) LEDs grown on SiC
Uncertainty Quantification in First-Principles Predictions of Harmonic  Vibrational Frequencies of Molecules and Molecular Complexes
Holographic Quantum Circuits from Splitting/Joining Local Quenches
Amplification of radiation in a broadband THz domain in  graphene--superconductor hybrids
Observation of critical phenomena in parity-time-symmetric quantum  dynamics
Broadband negative refraction of highly squeezed hyperbolic graphene  plasmons
Interaction modulation in a long-lived Bose-Einstein condensate by rf  coupling
Single atom energy-conversion device with a quantum load
Numerical assessment of the percolation threshold using complement  networks
Pushing Back the Limit of Ab-initio Quantum Transport Simulations on  Hybrid Supercomputers
Theoretical study of vesicle shapes driven by coupling curved proteins  and active cytoskeletal forces
Extended T-systems, Q matrices and T-Q relations for $s\ell(2)$ models  at roots of unity
A bouncing oil droplet in a stratified liquid and its sudden death
Control of automated guided vehicles without collision by quantum  annealer and digital devices
QED's in $2{+}1$ dimensions: complex fixed points and dualities
High-Q/V two-dimensional photonic crystals cavities in 3C-SiC
Nontrivial Quantum Cellular Automata in Higher Dimensions
Boulder Stranding in Ejecta Launched by an Impact Generated Seismic  Pulse
Multivalued fields and monopole operators
Boltzmann Generators - Sampling Equilibrium States of Many-Body Systems  with Deep Learning
Rational function regression method for numerical analytic continuation
Symmetry selective Dynamic Casimir Effect in One-Dimensional Photonic  Crystals
Electromagnetic Field Tapering in the High-Roughness Substrates Coated  by a Single Layer of Manganese: A Lithography-Free Approach to  Ultra-Broadband, Wide-Angle, UV to IR Perfect Absorption
Effect of photonic spin-orbit coupling on the topological edge modes of  a Su-Schrieffer-Heeger chain
Emergent 4-dimensional linearized gravity from spin foam model
The frequency of the ultranarrow ${^1\text{S}_0} - {^3\text{P}_2}$  transition in $^{87}\text{Sr}$
Substrate-dependent Photoconductivity Dynamics in a High-efficiency  Hybrid Perovskite Alloy
Rapid mixing of path integral Monte Carlo for 1D stoquastic Hamiltonians
Spin-selective AC Stark shifts in a charged quantum dot
Quantum Virtual Cooling
Robust Exceptional Points in Disordered Systems
Light-state Dominance from the Conformal Bootstrap
Ice is Born in Low-Mobility Regions of Supercooled Liquid Water
Optimized Diamond Quantum Photonics
Metal or Insulator? Dirac operator spectrum in holographic QCD
How a Snake Can Raise its Neck High although its Body is Very Soft.  Similarity with a Thin Plastic Tube Filled with Air
Non-local quantum gain facilitates loss compensation and plasmon  amplification in graphene hyperbolic metamaterials
On-Chip Integration of Single Solid-State Quantum Emitters with a  SiO$_2$ Photonic Platform
Mode Structure in Superconducting Metamaterial Transmission Line  Resonators
From curved spacetime to spacetime-dependent local unitaries over the  honeycomb and triangular Quantum Walks
On the replica structure of Sachdev-Ye-Kitaev model
Formation of periodic surface structures on dielectrics after  irradiation with laser beams of spatially variant polarisation: a comparative  study
Quantifying error and leakage in an encoded Si/SiGe triple-dot qubit
On the Modelling of Soft-robots as Quasi-Continuum Lagrangian Dynamical  Systems with Well-posed Input Matrix
Modelling fluid deformable surfaces with an emphasis on biological  interfaces
Imaging of microwave field distribution over a non-fed gold pattern by  using NV centers in diamond
Nucleation in aqueous NaCl solutions shifts from 1-step to 2-step  mechanism on crossing the spinodal
Current-enhanced broadband THz emission from spintronic devices
A Ferroelectric Semiconductor Field-Effect Transistor
Dual $Z_2$ Lattice Gauge Theory of the 3D Ising Model with both Nearest-  and Next-Nearest-Neighbor Couplings
Stationary Schrödinger equation with density matrices instead of wave  functions
1/f noise and long-term memory of coherent structures in a turbulent  shear flow
Stability and metallization of solid oxygen under high pressure
Optical image-based thickness characterization of atomically thin  nanomaterials using computer vision techniques
Multiple Parameter Dynamic Photoresponse Microscopy for data-intensive  optoelectronic measurements of van der Waals heterostructures
Detection of nonmagnetic metal thin film using magnetic force microscopy
Irreducible matrix resolution of the elasticity tensor for symmetry  systems
Probing one-dimensional topological phases in waveguide lattices with  broken chiral symmetry
Memristors for the Curious Outsiders
Phase transitions in dependence of apex predator decaying ratio in a  cyclic dominant system
Casimir force variability in one-dimensional QED systems
The $z$-matching problem on bipartite graphs
Majority-vote dynamics on multiplex networks
A Dynamic Niche Model for the Emergence and Evolution of Mutualistic  Network Structures
Exact solution of the quantum spin chains associated with the $sp(4)$  algebra
Quantum Statistical Mechanics in Classical Phase Space. III. Mean Field  Approximation Benchmarked for Interacting Lennard-Jones Particles
Digital-Analog Quantum Computation
Transparent Quantum Graphs
Carbon nanotube/metal corrosion issues for nanotube coatings and  inclusions in a matrix
Feynman's proof of the commutativity of the Calogero integrals of motion
Compact packings of the space with two spheres
Homocoupling defects limit exciton diffusion in a conjugated polymer
Dressed Quantum Trajectories: Novel Approach to the non-Markovian  Dynamics of Open Quantum Systems on a Wide Time Scale
A supersolid-based gravimeter in a ring cavity
Tight-binding terahertz plasmons in chemical vapor deposited graphene
Bath engineering of a fluorescing artificial atom with a photonic  crystal
Multi-breathers and high order rogue waves for the nonlinear  Schrödinger equation on the elliptic function background
Desublimation Frosting on Nanoengineered Surfaces
Information Loss Pathways in a Numerically Exact Simulation of a  non-Markovian Open Quantum System
Quantitative Stirling Cycle Measurements: P-V Diagram and Refrigeration
Urban scaling of football followership on Twitter
"Cartesian light": unconventional propagation of light in a 3D  superlattice of coupled cavities within a 3D photonic band gap
Environmental non-additivity and Franck-Condon physics in  non-equilibrium quantum systems
Hybrid functional study of non-linear elasticity and internal strain in  zincblende III-V materials
A Recursive enumeration of Feynman connected diagrams with arbitrary  number of external legs in the fermionic non-relativistic interacting gas
Exploring the unification of quantum theory and general relativity with  a Bose-Einstein condensate
Two different origins of the Q-slope problem in superconducting niobium  film cavities for a heavy ion accelerator at CERN
Quantum versus classical many-body batteries
Comments on One-Form Global Symmetries and Their Gauging in 3d and 4d
Impact of the distribution of recovery rates on disease spreading in  complex networks
Lattice-Boltzmann simulations of electrowetting phenomena
Granular Graphene: direct observation of zigzag and armchair edge waves
Randomness and Chaos
Correlations from ion-pairing and the Nernst-Einstein equation
Emergent prethermalization signatures in out-of-time ordered  correlations
Anomalous light propagation and continuous lasing without inversion in  an open driven $V$-system
Halide perovskites: Is it all about the interfaces?
Nanotechnology: The New Features
Open-circuit ultrafast generation of nanoscopic toroidal moments: The  swift phase generator
Twofold correlation spreading in a strongly correlated lattice Bose gas
Arbitrary Lagrangian--Eulerian finite element method for curved and  deforming surfaces. I. General theory and application to fluid interfaces
Maximum Power and Corresponding Efficiency for Two-Level Quantum Heat  Engines and Refrigerators
The role of entropy in topological quantum error correction
Brillouin Scattering in Hybrid Optophononic Bragg Micropillar Resonators  at 300 GHz
Many-body localization in large-N conformal mechanics
On the Ferroelectric Polarization Switching of Hafnium Zirconium Oxide  in Ferroelectric/Dielectric Stack
Assessment of localized and randomized algorithms for electronic  structure
Distinguishing Artificial and Essential Symmetry Breaking in a Single  Determinant: Approach and Application to the C$_{60}$, C$_{36}$, and C$_{20}$  Fullerenes
Holographic Entanglement of Purification from Conformal Field Theories
Zero-phonon lines in the spectra of dysprosium atoms in superfluid  helium
Stochastic hydrodynamics and long time tails of an expanding conformal  charged fluid
Three-quark potentials in an $SU(3)$ effective Polyakov loop model
Towards Experimental P-systems using multivesicular liposomes
Odd bulk-interface correspondence in fluids
Measuring thickness in thin NbN films for superconducting devices
Emergent SU(2) dynamics and perfect quantum many-body scars
Application of the method of multiple scales to unravel energy exchange  in nonlinear locally resonant metamaterials
Helium load on W-O coatings grown by pulsed laser deposition
A Novel PN junction between Mechanically Exfoliated \b{eta}-Ga2O3 and  p-GaN
Fault heterogeneity and the connection between aftershocks and afterslip
Digital Quantum Simulation, Trotter Errors, and Quantum Chaos of the  Kicked Top
A mesoscopic Hamiltonian for Josephson travelling wave parametric  amplifiers
Tuning bimetallic catalysts for a selective growth of SWCNTs
Orbital angular momentum bistability in a microlaser
Experimental Saturation of the Heat-Bath Algorithmic Cooling bound
Dynamics of logarithmic negativity and mutual information in smooth  quenches
Spectral peculiarity and criticality of the human connectome
Mutual synchronization of constriction-based spin Hall nano-oscillators  in weak in-plane fields
Face-to-face interactions in a Vicsek Model
Anti-fatigue-fracture hydrogels
Optimization and Neural Network-Based Modelling of Surface Passivation  Effectiveness by Hydrogenated Amorphous Silicon for Solar Cell Applications
Magnetic field effects on 1D Anderson localization of light
Turbulent route to two-dimensional soft crystals
Transfer of a quantum state from a photonic qubit to a gate-defined  quantum dot
Pressures inside a nano-porous medium. The case of a single phase fluid
Feynman Diagram Description of 2D-Raman-THz Spectroscopy Applied to  Water
Numerical construction of Wannier functions through homotopy
Antifragility of Random Boolean Networks
Formalizing Atom-typing and the Dissemination of Force Fields with Foyer
Nonequilibrium dynamics induced by scattering forces for optically  trapped nanoparticles in strongly inertial regimes
Soft modes of the dielectric response in the twist-bend nematic phase  and identification of the transition to nematic splay bend phase in the dimer  CBC7CB
Characteristics of Plasmon Transmittivity Over Potential Barriers
The reason for the tilting of domain wall with Dzyaloshinskii-Moriya  interaction from a microscopic dynamical perspective
Simulation of Hot-Carrier Dynamics and Terahertz Emission in  Laser-Excited Metallic Bilayers
Long-Range Interactions Dominate the Inverse-Temperature Dependence of  Polypeptide Hydration Free Energies
Engineering Relaxation Pathways in Building Blocks of Artificial Spin  Ice for Computation
Probing the full distribution of many-body observables by single-qubit  interferometry
Vector Resonant Relaxation of Stars around a Massive Black Hole
Quench spot detection for superconducting accelerator cavities via flow  visualization in superfluid helium-4
Rheology of Thickly-Coated Granular-Fluid Systems
Converging finite-temperature many-body perturbation theory that  conserves the average number of electrons
Cell-cell and Cell-noise Interactions of Bacterial Cells in a Shallow  Circular Pool and Transitions of Collective Motions
High-Temperature Photocurrent Mechanism of \b{eta}-Ga2O3 Based MSM  Solar-Blind Photodetectors
Generalized energy measurements and quantum work compatible with  fluctuation theorems
Geometric Phases in Majorana Zero-Energy State
Petahertz Spintronics
